Departamento;Municipio;División;Personas en hogares particulares;Sin servicio de energía eléctrica;No tiene;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;No sabe o no responde
68_Santander;68872_Villanueva;Total;6.725;113;19;1.314;4.661;616;2;0;0;0
68_Santander;;Cabecera;4.434;46;16;897;2.871;602;2;0;0;0
68_Santander;;Rural disperso;2.291;67;3;417;1.790;14;0;0;0;0
68_Santander;68895_Zapatoca;Total;8.865;69;15;3.514;4.146;878;7;0;0;236
68_Santander;;Cabecera;5.897;17;7;1.927;3.157;771;4;0;0;14
68_Santander;;Centro poblado;352;3;0;93;254;2;0;0;0;0
68_Santander;;Rural disperso;2.616;49;8;1.494;735;105;3;0;0;222
73_Tolima;73001_Ibagué;Total;494.059;3.192;857;106.532;236.021;107.004;32.508;6.098;1.274;573
73_Tolima;;Cabecera;462.758;2.141;552;86.556;226.938;106.372;32.312;6.093;1.271;523
73_Tolima;;Centro poblado;7.176;56;51;3.872;2.991;166;30;0;0;10
73_Tolima;;Rural disperso;24.125;995;254;16.104;6.092;466;166;5;3;40
73_Tolima;73024_Alpujarra;Total;4.072;148;13;2.098;1.778;30;0;0;0;5
73_Tolima;;Cabecera;1.695;19;6;448;1.198;19;0;0;0;5
73_Tolima;;Centro poblado;659;1;0;335;317;6;0;0;0;0
73_Tolima;;Rural disperso;1.718;128;7;1.315;263;5;0;0;0;0
73_Tolima;73026_Alvarado;Total;6.712;226;83;2.377;3.899;95;19;0;0;13
73_Tolima;;Cabecera;3.095;23;14;1.058;1.973;25;0;0;0;2
73_Tolima;;Centro poblado;735;10;0;145;573;0;0;0;0;7
73_Tolima;;Rural disperso;2.882;193;69;1.174;1.353;70;19;0;0;4
73_Tolima;73030_Ambalema;Total;6.524;122;38;4.793;1.321;240;7;0;0;3
73_Tolima;;Cabecera;5.223;66;27;3.851;1.153;123;0;0;0;3
73_Tolima;;Centro poblado;164;1;0;142;13;4;4;0;0;0
73_Tolima;;Rural disperso;1.137;55;11;800;155;113;3;0;0;0
73_Tolima;73043_Anzoátegui;Total;7.591;677;171;3.919;2.767;51;0;2;0;4
73_Tolima;;Cabecera;1.277;10;5;685;553;19;0;2;0;3
73_Tolima;;Centro poblado;304;1;12;138;152;1;0;0;0;0
73_Tolima;;Rural disperso;6.010;666;154;3.096;2.062;31;0;0;0;1
73_Tolima;73055_Armero;Total;11.326;169;55;8.218;2.796;69;2;1;10;6
73_Tolima;;Cabecera;7.986;78;50;5.193;2.601;58;0;1;1;4
73_Tolima;;Centro poblado;884;6;5;762;102;3;0;0;6;0
73_Tolima;;Rural disperso;2.456;85;0;2.263;93;8;2;0;3;2
73_Tolima;73067_Ataco;Total;18.218;1.706;550;13.673;2.231;46;0;0;0;12
73_Tolima;;Cabecera;4.805;198;119;2.904;1.538;40;0;0;0;6
73_Tolima;;Centro poblado;1.912;59;68;1.593;186;5;0;0;0;1
73_Tolima;;Rural disperso;11.501;1.449;363;9.176;507;1;0;0;0;5
73_Tolima;73124_Cajamarca;Total;17.260;213;82;5.435;9.844;1.648;7;0;0;31
73_Tolima;;Cabecera;9.278;24;29;1.357;6.366;1.486;1;0;0;15
73_Tolima;;Centro poblado;1.131;8;1;525;581;16;0;0;0;0
73_Tolima;;Rural disperso;6.851;181;52;3.553;2.897;146;6;0;0;16
73_Tolima;73148_Carmen De Apicalá;Total;9.614;120;34;2.730;5.722;828;121;46;0;13
73_Tolima;;Cabecera;7.521;30;21;1.854;5.025;517;53;12;0;9
73_Tolima;;Rural disperso;2.093;90;13;876;697;311;68;34;0;4
73_Tolima;73152_Casabianca;Total;5.496;116;21;2.557;2.779;15;0;0;1;7
73_Tolima;;Cabecera;1.582;13;8;729;814;11;0;0;1;6
73_Tolima;;Centro poblado;204;0;0;115;88;1;0;0;0;0
73_Tolima;;Rural disperso;3.710;103;13;1.713;1.877;3;0;0;0;1
73_Tolima;73168_Chaparral;Total;43.221;1.304;315;26.001;12.760;2.696;46;10;5;84
73_Tolima;;Cabecera;27.301;287;98;14.045;10.150;2.618;23;1;5;74
73_Tolima;;Centro poblado;823;25;10;640;134;14;0;0;0;0
73_Tolima;;Rural disperso;15.097;992;207;11.316;2.476;64;23;9;0;10
73_Tolima;73200_Coello;Total;7.495;252;14;5.258;1.897;56;4;2;4;8
73_Tolima;;Cabecera;1.473;3;7;765;688;7;0;0;0;3
73_Tolima;;Centro poblado;2.357;63;0;1.831;431;31;0;0;0;1
73_Tolima;;Rural disperso;3.665;186;7;2.662;778;18;4;2;4;4
73_Tolima;73217_Coyaima;Total;18.999;787;1.511;13.250;3.386;27;13;0;1;24
73_Tolima;;Cabecera;3.597;38;19;1.411;2.088;15;10;0;1;15
73_Tolima;;Centro poblado;1.877;30;133;1.390;318;3;0;0;0;3
73_Tolima;;Rural disperso;13.525;719;1.359;10.449;980;9;3;0;0;6
73_Tolima;73226_Cunday;Total;7.762;299;60;5.509;1.808;72;3;2;0;9
73_Tolima;;Cabecera;2.098;6;10;903;1.152;22;3;0;0;2
73_Tolima;;Centro poblado;1.523;28;9;1.340;134;6;0;0;0;6
73_Tolima;;Rural disperso;4.141;265;41;3.266;522;44;0;2;0;1
73_Tolima;73236_Dolores;Total;7.262;272;23;5.746;1.123;91;0;0;1;6
73_Tolima;;Cabecera;3.044;12;16;1.970;961;79;0;0;0;6
73_Tolima;;Centro poblado;413;3;0;394;15;0;0;0;1;0
73_Tolima;;Rural disperso;3.805;257;7;3.382;147;12;0;0;0;0
73_Tolima;73268_Espinal;Total;67.174;343;197;21.076;34.090;10.208;1.164;26;1;69
73_Tolima;;Cabecera;49.255;139;152;11.894;26.382;9.459;1.143;20;1;65
73_Tolima;;Centro poblado;6.746;23;10;2.579;3.502;624;5;0;0;3
73_Tolima;;Rural disperso;11.173;181;35;6.603;4.206;125;16;6;0;1
73_Tolima;73270_Falan;Total;6.612;194;32;3.523;2.772;70;0;9;2;10
73_Tolima;;Cabecera;1.585;9;1;754;796;19;0;0;0;6
73_Tolima;;Centro poblado;490;4;0;380;105;1;0;0;0;0
73_Tolima;;Rural disperso;4.537;181;31;2.389;1.871;50;0;9;2;4
73_Tolima;73275_Flandes;Total;27.309;151;41;2.333;15.770;8.924;56;12;3;19
73_Tolima;;Cabecera;23.955;68;26;1.308;13.689;8.794;38;11;3;18
73_Tolima;;Centro poblado;997;17;3;283;641;40;12;1;0;0
73_Tolima;;Rural disperso;2.357;66;12;742;1.440;90;6;0;0;1
73_Tolima;73283_Fresno;Total;28.776;404;83;11.925;13.432;2.882;24;0;7;19
73_Tolima;;Cabecera;15.296;57;51;5.220;7.372;2.583;5;0;0;8
73_Tolima;;Centro poblado;1.274;21;0;641;607;5;0;0;0;0
73_Tolima;;Rural disperso;12.206;326;32;6.064;5.453;294;19;0;7;11
73_Tolima;73319_Guamo;Total;30.364;708;124;18.211;10.584;642;55;5;3;32
73_Tolima;;Cabecera;16.198;170;92;7.210;8.140;548;12;5;3;18
73_Tolima;;Centro poblado;2.282;30;3;1.952;293;3;1;0;0;0
73_Tolima;;Rural disperso;11.884;508;29;9.049;2.151;91;42;0;0;14
73_Tolima;73347_Herveo;Total;6.361;147;32;1.721;4.360;98;0;0;0;3
73_Tolima;;Cabecera;1.906;26;3;356;1.475;46;0;0;0;0
73_Tolima;;Centro poblado;1.167;4;4;539;589;31;0;0;0;0
73_Tolima;;Rural disperso;3.288;117;25;826;2.296;21;0;0;0;3
73_Tolima;73349_Honda;Total;22.753;432;65;8.075;10.960;2.824;348;17;16;16
73_Tolima;;Cabecera;22.086;387;54;7.763;10.771;2.751;326;13;5;16
73_Tolima;;Centro poblado;129;6;0;97;26;0;0;0;0;0
73_Tolima;;Rural disperso;538;39;11;215;163;73;22;4;11;0
73_Tolima;73352_Icononzo;Total;9.979;402;609;5.162;3.575;218;0;0;0;13
73_Tolima;;Cabecera;3.312;13;20;1.262;1.965;43;0;0;0;9
73_Tolima;;Centro poblado;595;19;0;341;229;6;0;0;0;0
73_Tolima;;Rural disperso;6.072;370;589;3.559;1.381;169;0;0;0;4
73_Tolima;73408_Lérida;Total;16.971;128;63;6.575;9.677;503;8;0;0;17
73_Tolima;;Cabecera;13.351;49;35;4.430;8.404;414;3;0;0;16
73_Tolima;;Centro poblado;1.736;18;7;1.244;465;1;0;0;0;1
73_Tolima;;Rural disperso;1.884;61;21;901;808;88;5;0;0;0
73_Tolima;73411_Líbano;Total;32.886;516;176;7.152;18.165;5.955;866;22;3;31
73_Tolima;;Cabecera;21.951;157;95;3.422;11.748;5.713;780;13;3;20
73_Tolima;;Centro poblado;1.340;4;5;628;688;15;0;0;0;0
73_Tolima;;Rural disperso;9.595;355;76;3.102;5.729;227;86;9;0;11
73_Tolima;73443_San Sebastián De Mariquita;Total;34.398;258;294;17.737;14.001;1.887;150;13;26;32
73_Tolima;;Cabecera;27.360;69;246;14.253;11.027;1.588;137;2;8;30
73_Tolima;;Centro poblado;658;18;3;337;296;4;0;0;0;0
73_Tolima;;Rural disperso;6.380;171;45;3.147;2.678;295;13;11;18;2
73_Tolima;73449_Melgar;Total;33.773;234;135;9.203;16.306;6.845;528;335;86;101
73_Tolima;;Cabecera;27.700;58;101;6.848;13.425;6.410;442;263;60;93
73_Tolima;;Centro poblado;1.026;22;2;352;537;68;18;25;2;0
73_Tolima;;Rural disperso;5.047;154;32;2.003;2.344;367;68;47;24;8
73_Tolima;73461_Murillo;Total;3.348;106;11;1.695;1.422;103;11;0;0;0
73_Tolima;;Cabecera;1.560;10;0;844;672;30;4;0;0;0
73_Tolima;;Centro poblado;82;0;0;61;21;0;0;0;0;0
73_Tolima;;Rural disperso;1.706;96;11;790;729;73;7;0;0;0
73_Tolima;73483_Natagaima;Total;14.274;870;195;8.202;4.547;430;0;0;5;25
73_Tolima;;Cabecera;7.811;160;35;3.749;3.425;417;0;0;5;20
73_Tolima;;Centro poblado;906;38;3;539;325;0;0;0;0;1
73_Tolima;;Rural disperso;5.557;672;157;3.914;797;13;0;0;0;4
73_Tolima;73504_Ortega;Total;29.662;2.099;488;14.293;12.329;423;12;0;0;18
73_Tolima;;Cabecera;6.853;91;22;2.111;4.257;363;5;0;0;4
73_Tolima;;Centro poblado;2.212;76;30;1.177;917;10;0;0;0;2
73_Tolima;;Rural disperso;20.597;1.932;436;11.005;7.155;50;7;0;0;12
73_Tolima;73520_Palocabildo;Total;9.188;318;33;4.594;3.952;266;0;0;0;25
73_Tolima;;Cabecera;2.929;15;24;866;1.781;243;0;0;0;0
73_Tolima;;Centro poblado;403;0;0;344;57;2;0;0;0;0
73_Tolima;;Rural disperso;5.856;303;9;3.384;2.114;21;0;0;0;25
73_Tolima;73547_Piedras;Total;5.518;151;77;3.412;1.835;25;7;0;7;4
73_Tolima;;Cabecera;1.934;9;22;1.099;801;3;0;0;0;0
73_Tolima;;Centro poblado;1.251;13;6;911;321;0;0;0;0;0
73_Tolima;;Rural disperso;2.333;129;49;1.402;713;22;7;0;7;4
73_Tolima;73555_Planadas;Total;21.503;1.944;517;12.110;6.513;356;19;5;7;32
73_Tolima;;Cabecera;6.631;299;68;3.410;2.612;222;6;1;2;11
73_Tolima;;Centro poblado;2.525;60;41;1.481;921;5;8;0;0;9
73_Tolima;;Rural disperso;12.347;1.585;408;7.219;2.980;129;5;4;5;12
73_Tolima;73563_Prado;Total;7.893;131;93;5.970;1.663;34;0;0;0;2
73_Tolima;;Cabecera;3.728;42;21;2.225;1.418;20;0;0;0;2
73_Tolima;;Centro poblado;211;0;11;172;28;0;0;0;0;0
73_Tolima;;Rural disperso;3.954;89;61;3.573;217;14;0;0;0;0
73_Tolima;73585_Purificación;Total;22.461;338;222;14.767;6.598;469;46;3;1;17
73_Tolima;;Cabecera;12.612;113;95;5.876;6.129;374;13;3;0;9
73_Tolima;;Centro poblado;2.091;25;0;1.873;180;12;0;0;0;1
73_Tolima;;Rural disperso;7.758;200;127;7.018;289;83;33;0;1;7
73_Tolima;73616_Rioblanco;Total;19.065;2.208;475;12.196;4.113;34;6;0;2;31
73_Tolima;;Cabecera;3.644;20;63;2.217;1.310;14;6;0;2;12
73_Tolima;;Centro poblado;2.816;82;34;1.818;875;6;0;0;0;1
73_Tolima;;Rural disperso;12.605;2.106;378;8.161;1.928;14;0;0;0;18
73_Tolima;73622_Roncesvalles;Total;5.093;367;19;2.649;2.018;21;7;0;0;12
73_Tolima;;Cabecera;1.811;75;14;627;1.065;17;7;0;0;6
73_Tolima;;Centro poblado;319;0;0;161;153;0;0;0;0;5
73_Tolima;;Rural disperso;2.963;292;5;1.861;800;4;0;0;0;1
73_Tolima;73624_Rovira;Total;20.220;537;328;13.488;5.643;209;1;0;1;13
73_Tolima;;Cabecera;10.051;107;175;6.683;2.892;184;1;0;0;9
73_Tolima;;Centro poblado;723;23;0;558;138;4;0;0;0;0
73_Tolima;;Rural disperso;9.446;407;153;6.247;2.613;21;0;0;1;4
73_Tolima;73671_Saldaña;Total;14.078;362;128;7.082;6.163;315;16;0;0;12
73_Tolima;;Cabecera;8.466;59;51;3.050;4.989;299;6;0;0;12
73_Tolima;;Centro poblado;1.231;36;26;861;308;0;0;0;0;0
73_Tolima;;Rural disperso;4.381;267;51;3.171;866;16;10;0;0;0
73_Tolima;73675_San Antonio;Total;11.478;499;143;6.035;4.636;160;1;1;0;3
73_Tolima;;Cabecera;4.262;53;89;2.209;1.769;140;1;1;0;0
73_Tolima;;Centro poblado;714;34;7;521;145;7;0;0;0;0
73_Tolima;;Rural disperso;6.502;412;47;3.305;2.722;13;0;0;0;3
73_Tolima;73678_San Luis;Total;12.139;279;62;6.908;4.771;76;22;1;8;12
73_Tolima;;Cabecera;3.618;63;17;2.606;917;12;0;0;3;0
73_Tolima;;Centro poblado;2.639;11;5;722;1.874;26;0;1;0;0
73_Tolima;;Rural disperso;5.882;205;40;3.580;1.980;38;22;0;5;12
73_Tolima;73686_Santa Isabel;Total;5.026;38;19;4.057;890;11;4;1;0;6
73_Tolima;;Cabecera;1.837;13;13;1.200;592;11;4;0;0;4
73_Tolima;;Centro poblado;438;3;6;361;68;0;0;0;0;0
73_Tolima;;Rural disperso;2.751;22;0;2.496;230;0;0;1;0;2
73_Tolima;73770_Suárez;Total;3.446;84;17;1.897;1.390;31;16;0;9;2
73_Tolima;;Cabecera;1.487;15;10;810;632;16;3;0;0;1
73_Tolima;;Centro poblado;362;16;0;228;118;0;0;0;0;0
73_Tolima;;Rural disperso;1.597;53;7;859;640;15;13;0;9;1
73_Tolima;73854_Valle De San Juan;Total;4.502;112;0;3.036;1.341;11;0;0;0;2
73_Tolima;;Cabecera;2.047;20;0;1.451;566;8;0;0;0;2
73_Tolima;;Rural disperso;2.455;92;0;1.585;775;3;0;0;0;0
73_Tolima;73861_Venadillo;Total;12.114;232;42;7.547;4.229;52;9;0;0;3
73_Tolima;;Cabecera;8.524;60;11;4.737;3.664;46;3;0;0;3
73_Tolima;;Centro poblado;448;14;4;293;132;5;0;0;0;0
73_Tolima;;Rural disperso;3.142;158;27;2.517;433;1;6;0;0;0
73_Tolima;73870_Villahermosa;Total;8.520;525;24;2.328;5.423;214;3;0;1;2
73_Tolima;;Cabecera;3.016;59;3;1.068;1.721;162;0;0;1;2
73_Tolima;;Rural disperso;5.504;466;21;1.260;3.702;52;3;0;0;0
73_Tolima;73873_Villarrica;Total;5.005;432;16;3.391;1.121;38;0;0;0;7
73_Tolima;;Cabecera;1.876;38;5;1.122;677;34;0;0;0;0
73_Tolima;;Centro poblado;217;4;0;182;31;0;0;0;0;0
73_Tolima;;Rural disperso;2.912;390;11;2.087;413;4;0;0;0;7
76_Valle del Cauca;76001_Cali;Total;1.811.385;4.549;3.188;390.129;516.582;564.601;167.965;118.826;42.754;2.791
76_Valle del Cauca;;Cabecera;1.770.254;3.855;2.606;361.139;508.823;563.397;167.068;118.372;42.340;2.654
76_Valle del Cauca;;Centro poblado;32.480;357;203;24.290;5.905;728;489;267;183;58
76_Valle del Cauca;;Rural disperso;8.651;337;379;4.700;1.854;476;408;187;231;79
76_Valle del Cauca;76020_Alcalá;Total;12.165;895;39;3.525;7.199;455;28;7;0;17
76_Valle del Cauca;;Cabecera;9.543;839;25;3.082;5.144;429;9;7;0;8
76_Valle del Cauca;;Centro poblado;123;6;0;90;27;0;0;0;0;0
76_Valle del Cauca;;Rural disperso;2.499;50;14;353;2.028;26;19;0;0;9
76_Valle del Cauca;76036_Andalucía;Total;18.117;89;27;6.553;11.236;193;12;2;0;5
76_Valle del Cauca;;Cabecera;14.401;53;4;3.425;10.722;185;5;2;0;5
76_Valle del Cauca;;Centro poblado;1.403;4;1;1.171;220;0;7;0;0;0
76_Valle del Cauca;;Rural disperso;2.313;32;22;1.957;294;8;0;0;0;0
76_Valle del Cauca;76041_Ansermanuevo;Total;15.651;179;3;10.184;4.729;533;14;0;0;9
76_Valle del Cauca;;Cabecera;9.941;23;0;5.055;4.318;529;8;0;0;8
76_Valle del Cauca;;Centro poblado;2.058;91;0;1.705;259;3;0;0;0;0
76_Valle del Cauca;;Rural disperso;3.652;65;3;3.424;152;1;6;0;0;1
76_Valle del Cauca;76054_Argelia;Total;5.008;80;3;1.316;3.530;75;2;1;0;1
76_Valle del Cauca;;Cabecera;2.597;15;0;867;1.637;75;2;0;0;1
76_Valle del Cauca;;Centro poblado;257;0;0;84;173;0;0;0;0;0
76_Valle del Cauca;;Rural disperso;2.154;65;3;365;1.720;0;0;1;0;0
76_Valle del Cauca;76100_Bolívar;Total;13.899;1.411;20;8.437;3.417;328;18;0;0;268
76_Valle del Cauca;;Cabecera;3.759;22;0;1.533;1.882;316;0;0;0;6
76_Valle del Cauca;;Centro poblado;4.697;28;8;3.532;1.105;6;13;0;0;5
76_Valle del Cauca;;Rural disperso;5.443;1.361;12;3.372;430;6;5;0;0;257
76_Valle del Cauca;76109_Buenaventura;Total;256.921;24.502;2.024;168.798;34.136;25.134;1.092;50;26;1.159
76_Valle del Cauca;;Cabecera;213.421;5.565;674;146.968;33.861;24.975;1.078;47;26;227
76_Valle del Cauca;;Centro poblado;22.826;6.356;604;15.374;74;38;8;2;0;370
76_Valle del Cauca;;Rural disperso;20.674;12.581;746;6.456;201;121;6;1;0;562
76_Valle del Cauca;76111_Guadalajara De Buga;Total;114.081;497;51;30.467;54.909;17.416;6.949;3.329;390;73
76_Valle del Cauca;;Cabecera;99.364;131;27;23.113;48.369;17.166;6.823;3.295;382;58
76_Valle del Cauca;;Centro poblado;10.183;101;3;4.289;5.589;140;33;13;4;11
76_Valle del Cauca;;Rural disperso;4.534;265;21;3.065;951;110;93;21;4;4
76_Valle del Cauca;76113_Bugalagrande;Total;22.030;531;57;10.547;9.482;1.374;2;4;9;24
76_Valle del Cauca;;Cabecera;11.498;111;10;4.048;5.968;1.338;2;0;3;18
76_Valle del Cauca;;Centro poblado;5.014;40;8;3.028;1.922;14;0;0;0;2
76_Valle del Cauca;;Rural disperso;5.518;380;39;3.471;1.592;22;0;4;6;4
76_Valle del Cauca;76122_Caicedonia;Total;26.132;177;55;4.883;12.161;8.145;646;27;0;38
76_Valle del Cauca;;Cabecera;21.531;119;26;1.185;11.434;8.087;636;21;0;23
76_Valle del Cauca;;Centro poblado;1.009;12;4;756;235;2;0;0;0;0
76_Valle del Cauca;;Rural disperso;3.592;46;25;2.942;492;56;10;6;0;15
76_Valle del Cauca;76126_Calima;Total;16.016;188;105;5.563;8.762;1.022;136;82;69;89
76_Valle del Cauca;;Cabecera;10.797;55;74;3.223;7.003;422;13;3;0;4
76_Valle del Cauca;;Centro poblado;199;0;0;163;33;3;0;0;0;0
76_Valle del Cauca;;Rural disperso;5.020;133;31;2.177;1.726;597;123;79;69;85
76_Valle del Cauca;76130_Candelaria;Total;84.626;373;131;30.708;40.850;12.463;36;20;7;38
76_Valle del Cauca;;Cabecera;22.128;84;67;3.855;14.148;3.929;7;12;4;22
76_Valle del Cauca;;Centro poblado;56.324;167;16;22.357;25.787;7.966;13;6;0;12
76_Valle del Cauca;;Rural disperso;6.174;122;48;4.496;915;568;16;2;3;4
76_Valle del Cauca;76147_Cartago;Total;117.395;416;67;19.736;42.213;43.880;8.211;2.164;588;120
76_Valle del Cauca;;Cabecera;114.571;390;64;18.962;41.648;42.931;8.129;2.107;221;119
76_Valle del Cauca;;Centro poblado;450;9;0;395;40;0;0;0;6;0
76_Valle del Cauca;;Rural disperso;2.374;17;3;379;525;949;82;57;361;1
76_Valle del Cauca;76233_Dagua;Total;39.550;1.956;112;25.866;10.321;1.140;26;4;10;115
76_Valle del Cauca;;Cabecera;9.998;90;5;5.950;3.468;469;8;3;0;5
76_Valle del Cauca;;Centro poblado;11.234;235;6;7.013;3.729;237;8;0;0;6
76_Valle del Cauca;;Rural disperso;18.318;1.631;101;12.903;3.124;434;10;1;10;104
76_Valle del Cauca;76243_El Águila;Total;7.373;153;6;3.320;3.538;310;29;3;0;14
76_Valle del Cauca;;Cabecera;2.149;5;0;850;1.131;158;1;0;0;4
76_Valle del Cauca;;Centro poblado;1.327;35;1;843;441;6;0;0;0;1
76_Valle del Cauca;;Rural disperso;3.897;113;5;1.627;1.966;146;28;3;0;9
76_Valle del Cauca;76246_El Cairo;Total;6.179;68;10;4.545;1.466;88;0;0;0;2
76_Valle del Cauca;;Cabecera;2.588;11;4;1.349;1.134;88;0;0;0;2
76_Valle del Cauca;;Centro poblado;545;0;0;414;131;0;0;0;0;0
76_Valle del Cauca;;Rural disperso;3.046;57;6;2.782;201;0;0;0;0;0
76_Valle del Cauca;76248_El Cerrito;Total;53.929;116;57;20.544;31.187;1.897;67;19;17;25
76_Valle del Cauca;;Cabecera;34.585;27;4;12.502;20.366;1.646;28;0;2;10
76_Valle del Cauca;;Centro poblado;14.973;33;0;4.751;10.020;138;14;4;10;3
76_Valle del Cauca;;Rural disperso;4.371;56;53;3.291;801;113;25;15;5;12
76_Valle del Cauca;76250_El Dovio;Total;8.496;712;19;3.956;3.539;260;6;3;0;1
76_Valle del Cauca;;Cabecera;5.170;42;14;1.750;3.125;234;4;0;0;1
76_Valle del Cauca;;Centro poblado;519;7;0;379;126;7;0;0;0;0
76_Valle del Cauca;;Rural disperso;2.807;663;5;1.827;288;19;2;3;0;0
76_Valle del Cauca;76275_Florida;Total;54.207;1.803;310;31.539;18.009;2.487;12;7;6;34
76_Valle del Cauca;;Cabecera;37.801;53;15;17.471;17.748;2.477;10;7;6;14
76_Valle del Cauca;;Centro poblado;10.664;265;55;10.136;193;6;0;0;0;9
76_Valle del Cauca;;Rural disperso;5.742;1.485;240;3.932;68;4;2;0;0;11
76_Valle del Cauca;76306_Ginebra;Total;18.956;141;36;9.242;8.021;1.474;15;9;0;18
76_Valle del Cauca;;Cabecera;8.512;8;0;1.818;5.223;1.421;15;9;0;18
76_Valle del Cauca;;Centro poblado;6.385;84;0;3.642;2.640;19;0;0;0;0
76_Valle del Cauca;;Rural disperso;4.059;49;36;3.782;158;34;0;0;0;0
76_Valle del Cauca;76318_Guacarí;Total;30.090;164;90;9.097;20.303;372;37;8;1;18
76_Valle del Cauca;;Cabecera;18.537;42;84;1.473;16.591;316;18;5;1;7
76_Valle del Cauca;;Centro poblado;8.226;57;0;5.186;2.957;16;4;0;0;6
76_Valle del Cauca;;Rural disperso;3.327;65;6;2.438;755;40;15;3;0;5
76_Valle del Cauca;76364_Jamundí;Total;127.125;1.718;696;27.670;58.220;18.873;10.843;8.802;172;131
76_Valle del Cauca;;Cabecera;101.272;159;112;8.207;55.577;18.671;10.136;8.152;146;112
76_Valle del Cauca;;Centro poblado;13.242;236;118;10.843;1.861;17;121;40;1;5
76_Valle del Cauca;;Rural disperso;12.611;1.323;466;8.620;782;185;586;610;25;14
76_Valle del Cauca;76377_La Cumbre;Total;12.839;328;23;4.992;6.987;469;7;2;11;20
76_Valle del Cauca;;Cabecera;2.759;24;1;879;1.810;38;0;2;0;5
76_Valle del Cauca;;Centro poblado;2.931;29;1;600;2.054;225;5;0;4;13
76_Valle del Cauca;;Rural disperso;7.149;275;21;3.513;3.123;206;2;0;7;2
76_Valle del Cauca;76400_La Unión;Total;29.367;203;30;13.299;14.209;1.571;16;13;0;26
76_Valle del Cauca;;Cabecera;24.420;125;30;10.301;12.368;1.545;16;13;0;22
76_Valle del Cauca;;Centro poblado;2.547;42;0;1.586;913;2;0;0;0;4
76_Valle del Cauca;;Rural disperso;2.400;36;0;1.412;928;24;0;0;0;0
76_Valle del Cauca;76403_La Victoria;Total;11.046;309;7;5.812;4.517;378;10;5;2;6
76_Valle del Cauca;;Cabecera;8.040;29;0;4.191;3.446;362;2;4;0;6
76_Valle del Cauca;;Centro poblado;1.996;176;3;1.022;792;3;0;0;0;0
76_Valle del Cauca;;Rural disperso;1.010;104;4;599;279;13;8;1;2;0
76_Valle del Cauca;76497_Obando;Total;10.970;310;1;6.907;3.456;43;45;95;107;6
76_Valle del Cauca;;Cabecera;8.072;270;1;5.029;2.741;25;0;0;0;6
76_Valle del Cauca;;Centro poblado;1.038;19;0;764;252;3;0;0;0;0
76_Valle del Cauca;;Rural disperso;1.860;21;0;1.114;463;15;45;95;107;0
76_Valle del Cauca;76520_Palmira;Total;299.173;878;39;33.520;173.699;71.190;17.049;2.511;77;210
76_Valle del Cauca;;Cabecera;233.805;294;23;12.049;131.700;70.289;16.873;2.363;53;161
76_Valle del Cauca;;Centro poblado;55.661;391;4;15.817;38.758;515;127;13;0;36
76_Valle del Cauca;;Rural disperso;9.707;193;12;5.654;3.241;386;49;135;24;13
76_Valle del Cauca;76563_Pradera;Total;43.506;1.292;59;16.293;19.484;6.296;21;11;12;38
76_Valle del Cauca;;Cabecera;38.438;848;31;12.556;18.648;6.274;21;11;12;37
76_Valle del Cauca;;Centro poblado;2.378;111;0;1.730;527;10;0;0;0;0
76_Valle del Cauca;;Rural disperso;2.690;333;28;2.007;309;12;0;0;0;1
76_Valle del Cauca;76606_Restrepo;Total;12.798;78;54;4.356;7.597;684;7;15;0;7
76_Valle del Cauca;;Cabecera;8.626;28;1;2.509;5.408;659;4;12;0;5
76_Valle del Cauca;;Centro poblado;390;0;5;77;308;0;0;0;0;0
76_Valle del Cauca;;Rural disperso;3.782;50;48;1.770;1.881;25;3;3;0;2
76_Valle del Cauca;76616_Riofrío;Total;14.027;231;399;9.497;3.589;303;0;0;0;8
76_Valle del Cauca;;Cabecera;6.335;20;5;3.442;2.572;289;0;0;0;7
76_Valle del Cauca;;Centro poblado;3.719;53;33;2.960;661;11;0;0;0;1
76_Valle del Cauca;;Rural disperso;3.973;158;361;3.095;356;3;0;0;0;0
76_Valle del Cauca;76622_Roldanillo;Total;31.466;215;7;12.062;14.493;4.443;218;14;0;14
76_Valle del Cauca;;Cabecera;23.577;34;7;6.619;12.350;4.357;200;2;0;8
76_Valle del Cauca;;Centro poblado;4.189;34;0;2.785;1.321;35;6;4;0;4
76_Valle del Cauca;;Rural disperso;3.700;147;0;2.658;822;51;12;8;0;2
76_Valle del Cauca;76670_San Pedro;Total;15.450;283;67;4.328;9.668;1.054;40;2;0;8
76_Valle del Cauca;;Cabecera;6.950;7;0;601;5.313;998;24;2;0;5
76_Valle del Cauca;;Centro poblado;5.893;15;16;2.177;3.660;22;0;0;0;3
76_Valle del Cauca;;Rural disperso;2.607;261;51;1.550;695;34;16;0;0;0
76_Valle del Cauca;76736_Sevilla;Total;36.552;525;75;14.913;15.533;5.311;163;7;8;17
76_Valle del Cauca;;Cabecera;28.182;234;13;8.537;13.929;5.295;149;7;8;10
76_Valle del Cauca;;Centro poblado;1.420;8;0;1.134;270;4;3;0;0;1
76_Valle del Cauca;;Rural disperso;6.950;283;62;5.242;1.334;12;11;0;0;6
76_Valle del Cauca;76823_Toro;Total;12.068;247;12;5.011;5.907;873;12;0;0;6
